Time,Motor_0,Motor_1,Motor_2,Motor_3
42.3750,73.534,-73.519,-31.465,-3.781
42.3910,73.849,-73.843,-34.014,-0.915
42.4070,73.860,-73.856,-36.738,1.830
42.4230,73.616,-73.621,-39.463,4.664
42.4390,73.057,-73.073,-42.100,7.442
42.4550,72.173,-72.195,-44.736,10.267
42.4710,70.999,-71.038,-47.285,13.119
42.4870,69.652,-69.611,-49.834,15.878
42.5030,67.821,-67.880,-52.383,18.730
42.5190,65.783,-65.850,-54.932,21.551
42.5350,63.455,-63.529,-57.480,24.305
42.5510,60.839,-60.924,-59.854,27.038
42.5670,58.027,-58.116,-62.314,29.914
42.5830,55.127,-55.212,-64.775,32.804
42.5990,52.214,-52.299,-67.236,35.511
42.6150,49.356,-49.470,-69.609,38.423
42.6310,46.533,-46.639,-71.895,41.209
42.6470,43.726,-43.825,-73.916,43.957
42.6630,40.922,-41.015,-76.113,46.778
42.6790,38.125,-38.210,-78.135,49.393
42.6950,35.326,-35.410,-80.156,52.073
42.7110,32.523,-32.607,-82.090,54.711
42.7270,29.896,-29.804,-83.936,57.297
42.7430,27.099,-27.007,-85.869,59.874
42.7590,24.119,-24.203,-87.539,62.362
42.7750,21.323,-21.405,-89.297,64.831
42.7910,18.519,-18.604,-90.967,67.205
42.8070,15.720,-15.800,-92.549,69.557
42.8230,12.922,-12.999,-94.043,71.852
42.8390,10.118,-10.198,-95.537,74.067
42.8550,7.319,-7.394,-96.855,76.296
42.8710,4.519,-4.596,-98.174,78.412
42.8870,1.715,-1.793,-99.404,80.465
42.9030,-0.910,1.004,-100.635,82.430
42.9190,-3.885,3.802,-101.777,84.413
42.9350,-6.688,6.605,-102.744,86.249
42.9510,-9.313,9.405,-103.623,88.028
42.9670,-12.288,12.202,-104.590,89.760
42.9830,-14.913,15.004,-105.469,91.369
42.9990,-17.887,17.802,-106.172,92.902
43.0150,-20.514,20.603,-106.875,94.419
43.0310,-23.317,23.405,-107.402,95.863
43.0470,-26.295,26.202,-107.930,97.133
43.0630,-29.100,29.005,-108.369,98.375
43.0790,-31.723,31.806,-108.721,99.546
43.0950,-34.699,34.605,-108.984,100.571
43.1110,-37.499,37.408,-109.160,101.534
43.1270,-40.298,40.208,-109.160,102.428
43.1430,-43.101,43.008,-109.160,103.202
43.1590,-45.902,45.812,-109.248,103.928
43.1750,-48.704,48.610,-109.160,104.549
43.1910,-51.334,51.408,-109.160,105.083
43.2070,-53.618,53.636,-109.160,105.490
43.2230,-53.641,53.657,-109.160,105.906
43.2390,-52.617,52.637,-108.984,106.166
43.2550,-51.855,51.820,-108.545,106.353
43.2710,-50.945,50.975,-108.018,106.515
43.2870,-49.575,49.632,-107.402,106.544
43.3029,-47.784,47.848,-106.787,106.552
43.3189,-45.784,45.845,-105.996,106.505
43.3350,-43.691,43.618,-105.117,106.386
43.3509,-41.139,41.059,-104.150,106.161
43.3669,-38.315,38.258,-103.184,105.857
43.3829,-35.382,35.355,-102.305,105.483
43.3989,-32.528,32.418,-101.162,105.051
43.4149,-29.518,29.569,-99.932,104.560
43.4309,-26.695,26.742,-98.525,104.003
43.4469,-24.054,23.921,-97.295,103.373
43.4629,-21.247,21.115,-95.889,102.692
43.4789,-18.448,18.315,-94.395,101.942
43.4949,-15.645,15.510,-92.812,101.094
43.5109,-12.840,12.711,-91.318,100.188
43.5269,-9.866,9.907,-89.736,99.224
43.5429,-7.240,7.109,-87.891,98.205
43.5589,-4.441,4.310,-86.221,97.140
43.5749,-1.640,1.507,-84.287,96.006
43.5909,1.162,-1.288,-82.441,94.805
43.6069,3.960,-4.085,-80.508,93.574
43.6229,6.765,-6.888,-78.486,92.278
43.6389,9.567,-9.686,-76.465,90.873
43.6549,12.365,-12.484,-74.355,89.474
43.6709,15.169,-15.286,-72.158,87.982
43.6869,17.970,-18.083,-69.961,86.424
43.7029,20.770,-20.884,-67.676,84.849
43.7189,23.573,-23.685,-65.391,83.220
43.7349,26.373,-26.488,-62.930,81.510
43.7509,29.174,-29.295,-60.645,79.798
43.7669,31.975,-32.091,-58.096,77.979
43.7831,34.950,-34.896,-55.547,76.140
43.7989,37.578,-37.699,-53.086,74.248
43.8151,40.552,-40.498,-50.537,72.342
43.8309,43.178,-43.302,-47.900,70.280
43.8469,45.982,-46.107,-45.176,68.267
43.8629,48.780,-48.908,-42.539,66.180
43.8789,51.578,-51.706,-39.727,64.021
43.8949,54.382,-54.506,-37.090,61.882
43.9109,57.184,-57.310,-34.189,59.645
43.9269,59.985,-60.112,-31.465,57.369
43.9431,62.960,-62.907,-28.564,55.097
43.9589,65.543,-65.646,-25.752,52.757
43.9751,66.755,-66.751,-21.973,50.407
43.9909,66.220,-66.187,-19.072,47.932
44.0071,65.390,-65.403,-16.436,45.525
44.0229,64.816,-64.797,-13.799,43.057
44.0389,63.882,-63.839,-11.074,40.513
44.0549,62.438,-62.380,-8.350,37.985
44.0709,60.692,-60.631,-5.361,35.384
44.0869,58.744,-58.686,-2.373,32.867
44.1029,56.507,-56.434,0.615,30.277
44.1189,53.931,-53.841,3.428,27.665
44.1349,51.129,-51.028,6.504,24.951
44.1509,48.232,-48.126,9.580,22.408
44.1669,45.315,-45.221,12.832,19.507
44.1829,42.468,-42.405,15.908,16.740
44.1991,39.465,-39.570,18.896,14.029
44.2149,36.833,-36.748,21.973,11.296
44.2309,34.027,-33.934,24.961,8.570
44.2468,31.224,-31.130,27.949,5.745
44.2631,28.253,-28.335,30.938,3.064
44.2789,25.621,-25.533,33.838,0.278
44.2949,22.821,-22.733,36.826,-2.546
44.3109,20.023,-19.934,39.814,-5.296
44.3269,17.219,-17.131,42.803,-8.044
44.3429,14.417,-14.329,45.615,-10.827
44.3589,11.617,-11.526,48.516,-13.658
44.3749,8.816,-8.722,51.504,-16.346
44.3909,6.017,-5.925,54.229,-19.124
44.4069,3.214,-3.124,57.041,-21.966
44.4229,0.411,-0.323,59.766,-24.766
44.4389,-2.386,2.474,62.490,-27.542
44.4549,-5.191,5.279,65.215,-30.361
44.4709,-7.991,8.076,67.852,-33.231
44.4869,-10.790,10.875,70.576,-35.998
44.5029,-13.593,13.680,73.125,-38.623
44.5189,-16.392,16.477,75.586,-41.657
44.5349,-19.194,19.278,78.047,-44.306
44.5509,-21.996,22.081,80.684,-47.258
44.5669,-24.795,24.882,83.057,-50.074
44.5828,-27.599,27.683,85.342,-52.757
44.5988,-30.400,30.487,87.715,-55.555
44.6148,-33.198,33.286,89.912,-58.355
44.6308,-36.000,36.089,92.197,-61.201
44.6469,-38.800,38.888,94.395,-64.188
44.6629,-41.600,41.688,96.504,-66.970
44.6789,-44.404,44.494,98.525,-69.639
44.6948,-47.203,47.294,100.547,-72.117
44.7108,-50.003,50.093,102.480,-74.714
44.7268,-52.805,52.898,104.326,-77.280
44.7428,-55.603,55.696,106.172,-79.883
44.7588,-58.405,58.496,107.930,-82.438
44.7748,-61.206,61.300,109.600,-84.806
44.7908,-64.004,64.099,111.357,-87.217
44.8068,-66.484,66.518,113.027,-89.594
44.8228,-66.812,66.765,114.873,-91.793
44.8388,-65.797,65.726,116.104,-94.104
44.8548,-64.893,64.832,117.334,-96.233
44.8708,-64.053,63.984,118.477,-98.368
44.8868,-62.748,62.656,119.707,-100.457
44.9028,-60.986,60.861,120.850,-102.384
44.9188,-58.979,58.847,121.992,-104.367
44.9348,-56.754,56.610,122.959,-106.200
44.9508,-54.208,54.045,123.926,-107.972
44.9668,-51.398,51.260,124.805,-109.710
44.9828,-48.473,48.377,125.596,-111.321
44.9988,-45.587,45.435,126.475,-112.851
45.0148,-42.756,42.540,127.090,-114.370
45.0308,-39.938,39.706,127.617,-115.767
45.0468,-37.128,36.894,128.145,-117.066
45.0628,-34.318,34.092,128.496,-118.319
45.0788,-31.520,31.291,128.936,-119.486
45.0948,-28.718,28.492,129.199,-120.530
45.1108,-25.916,25.695,129.463,-121.486
45.1268,-23.116,22.891,129.639,-122.374
45.1435,-20.140,19.917,129.639,-123.214
45.1589,-17.343,17.293,129.639,-123.918
45.1748,-14.716,14.490,129.639,-124.543
45.1908,-11.913,11.691,129.639,-125.030
45.2068,-9.116,8.892,129.639,-125.507
45.2228,-6.317,6.090,129.463,-125.844
45.2388,-3.511,3.290,129.111,-126.124
45.2548,-0.712,0.487,128.760,-126.314
45.2708,2.092,-2.311,128.320,-126.458
45.2868,4.895,-5.110,127.705,-126.526
45.3028,7.696,-7.913,127.002,-126.532
45.3188,10.498,-10.709,126.299,-126.505
45.3348,13.296,-13.506,125.420,-126.423
45.3508,16.098,-16.308,124.453,-126.195
45.3668,18.901,-19.110,123.486,-125.919
45.3828,21.698,-21.910,122.432,-125.547
45.3988,24.502,-24.716,121.377,-125.097
45.4148,27.306,-27.518,120.059,-124.601
45.4308,30.105,-30.322,118.740,-124.036
45.4468,32.909,-33.119,117.510,-123.398
45.4628,35.711,-35.920,116.104,-122.738
45.4788,38.512,-38.727,114.697,-121.995
45.4948,41.315,-41.526,113.115,-121.123
45.5108,44.115,-44.328,111.621,-120.222
45.5268,46.916,-47.133,109.775,-119.258
45.5428,49.719,-49.930,108.018,-118.232
45.5588,52.515,-52.727,106.436,-117.183
45.5748,55.318,-55.530,104.590,-116.062
45.5908,58.122,-58.330,102.656,-114.885
45.6068,60.921,-61.131,100.723,-113.645
45.6228,63.723,-63.930,98.613,-112.376
45.6388,66.382,-66.517,96.504,-110.929
45.6548,67.083,-67.048,93.779,-109.590
45.6708,66.109,-66.029,91.846,-108.063
45.6868,65.083,-65.034,89.736,-106.539
45.7028,64.242,-64.177,87.627,-104.968
45.7188,62.992,-62.885,85.518,-103.335
45.7347,61.230,-61.105,83.320,-101.659
45.7508,59.204,-59.073,80.947,-99.898
45.7668,56.982,-56.833,78.398,-98.071
45.7828,54.448,-54.282,76.025,-96.261
45.7988,51.663,-51.497,73.477,-94.381
45.8148,48.782,-48.609,70.752,-92.438
45.8308,45.858,-45.676,68.027,-90.430
45.8467,42.961,-42.787,65.391,-88.404
45.8627,40.118,-39.949,62.578,-86.331
45.8788,37.299,-37.125,59.941,-84.205
45.8948,34.496,-34.318,57.129,-82.017
45.9110,31.520,-31.514,54.404,-79.664
45.9267,28.897,-28.712,51.680,-77.540
45.9427,26.099,-25.912,48.779,-75.244
45.9587,23.297,-23.108,45.967,-72.953
45.9747,20.496,-20.308,43.154,-70.501
45.9907,17.697,-17.509,40.166,-68.116
46.0067,14.892,-14.705,37.178,-65.671
46.0227,12.093,-11.904,34.365,-63.211
46.0387,9.293,-9.103,31.377,-60.657
46.0547,6.491,-6.300,28.301,-58.138
46.0707,3.691,-3.502,25.400,-55.569
46.0867,0.889,-0.702,22.500,-52.980
46.1027,-1.915,2.100,19.512,-50.340
46.1187,-4.713,4.898,16.436,-47.716
46.1347,-7.516,7.700,13.447,-45.037
46.1507,-10.316,10.500,10.547,-42.364
46.1668,-13.114,13.297,7.471,-39.676
46.1827,-15.916,16.101,4.482,-36.951
46.1987,-18.717,18.899,1.494,-34.309
46.2147,-21.519,21.700,-1.582,-31.570
46.2307,-24.322,24.503,-4.570,-28.841
46.2467,-27.121,27.303,-7.559,-26.118
46.2627,-29.922,30.105,-10.459,-23.459
46.2787,-32.726,32.908,-13.447,-20.604
46.2947,-35.523,35.703,-16.348,-17.916
46.3107,-38.328,38.506,-19.248,-15.064
46.3267,-41.128,41.305,-22.148,-12.207
46.3427,-43.925,44.104,-25.137,-9.500
46.3587,-46.729,46.911,-28.037,-6.638
46.3747,-49.529,49.711,-30.850,-3.980
46.3907,-52.328,52.511,-33.574,-1.083
46.4067,-55.130,55.315,-36.475,1.646
46.4227,-57.929,58.113,-39.287,4.513
46.4387,-60.731,60.916,-42.012,7.360
46.4547,-63.532,63.716,-44.648,10.139
46.4707,-66.279,66.417,-47.461,13.037
46.4867,-67.309,67.278,-50.889,15.733
46.5027,-66.415,66.329,-53.262,18.622
46.5187,-65.294,65.231,-55.547,21.378
46.5347,-64.429,64.364,-57.744,24.200
46.5507,-63.210,63.116,-60.117,26.945
46.5667,-61.466,61.347,-62.314,29.721
46.5827,-59.431,59.296,-64.688,32.563
46.5987,-57.198,57.051,-66.973,35.369
46.6147,-54.668,54.504,-69.258,38.178
46.6307,-51.872,51.736,-71.455,40.966
46.6467,-48.965,48.868,-73.740,43.729
46.6627,-46.043,45.958,-75.938,46.549
46.6787,-43.209,43.038,-78.135,49.198
46.6947,-40.378,40.172,-80.068,51.972
46.7107,-37.566,37.350,-82.090,54.521
46.7267,-34.758,34.536,-83.936,57.239
46.7432,-31.779,31.739,-85.781,59.928
46.7587,-29.156,28.939,-87.539,62.237
46.7747,-26.352,26.138,-89.209,64.754
46.7907,-23.548,23.340,-90.879,67.097
46.8067,-20.751,20.536,-92.549,69.457
46.8227,-17.949,17.739,-93.955,71.788
46.8387,-15.149,14.937,-95.537,73.971
46.8547,-12.346,12.130,-96.855,76.169
46.8707,-9.545,9.334,-98.086,78.310
46.8867,-6.746,6.533,-99.404,80.357
46.9029,-3.767,3.730,-100.547,82.427
46.9187,-1.140,0.933,-101.689,84.291
46.9347,1.656,-1.864,-102.656,86.136
46.9507,4.459,-4.663,-103.623,87.913
46.9667,7.261,-7.462,-104.590,89.661
46.9827,10.059,-10.262,-105.469,91.269
46.9987,12.862,-13.059,-106.084,92.798
47.0147,15.664,-15.860,-106.875,94.327
47.0307,18.464,-18.661,-107.402,95.761
47.0467,21.265,-21.456,-107.930,97.045
47.0627,24.064,-24.259,-108.369,98.304
47.0787,26.867,-27.064,-108.721,99.469
47.0947,29.668,-29.862,-108.984,100.533
47.1107,32.467,-32.663,-109.072,101.484
47.1269,35.446,-35.467,-109.160,102.437
47.1427,38.073,-38.268,-109.160,103.170
47.1587,40.870,-41.069,-109.160,103.890
47.1747,43.672,-43.866,-109.160,104.514
47.1907,46.470,-46.666,-109.160,105.047
47.2067,49.268,-49.468,-109.160,105.512
47.2227,52.068,-52.261,-109.160,105.876
47.2387,54.868,-55.063,-108.896,106.158
47.2547,57.672,-57.868,-108.545,106.366
47.2709,60.649,-60.666,-108.018,106.500
47.2866,63.273,-63.468,-107.402,106.553
47.3026,66.077,-66.267,-106.699,106.552
47.3186,68.878,-69.064,-105.820,106.505
47.3348,71.206,-71.203,-104.854,106.400
47.3506,72.234,-72.283,-103.623,106.174
47.3666,73.007,-73.056,-102.744,105.880
47.3826,73.676,-73.708,-102.041,105.522
47.3986,74.046,-74.058,-100.986,105.073
47.4146,74.065,-74.050,-99.844,104.589
47.4306,73.813,-73.784,-98.525,104.038
47.4466,73.270,-73.216,-97.295,103.407
47.4626,72.398,-72.323,-95.977,102.719
47.4786,71.233,-71.151,-94.395,101.979
47.4946,69.796,-69.705,-92.900,101.127
47.5106,68.071,-67.958,-91.406,100.217
47.5266,66.047,-65.908,-89.912,99.256
47.5426,63.728,-63.570,-88.154,98.246
47.5586,61.121,-60.953,-86.396,97.171
47.5746,58.309,-58.136,-84.551,96.027
47.5906,55.408,-55.222,-82.529,94.826
47.6066,52.493,-52.315,-80.596,93.597
47.6226,49.645,-49.490,-78.486,92.311
47.6386,46.817,-46.657,-76.465,90.906
47.6546,44.008,-43.844,-74.268,89.507
47.6706,41.208,-41.033,-72.158,88.009
47.6866,38.408,-38.230,-69.961,86.447
47.7026,35.609,-35.431,-67.676,84.874
47.7186,32.806,-32.627,-65.391,83.253
47.7346,30.005,-29.829,-63.018,81.536
47.7506,27.203,-27.029,-60.557,79.817
47.7666,24.399,-24.222,-58.096,77.984
47.7826,21.600,-21.426,-55.635,76.117
47.7986,18.802,-18.626,-53.086,74.259
47.8146,15.996,-15.820,-50.537,72.335
47.8306,13.194,-13.020,-47.900,70.273
47.8466,10.392,-10.219,-45.264,68.286
47.8626,7.591,-7.417,-42.539,66.195
47.8786,4.793,-4.620,-39.814,64.069
47.8946,1.989,-1.814,-37.090,61.927
47.9106,-0.813,0.983,-34.189,59.693
47.9266,-3.611,3.780,-31.465,57.436
47.9426,-6.414,6.582,-28.652,55.135
47.9586,-9.213,9.378,-25.752,52.801
47.9748,-12.014,12.178,-22.939,50.243
47.9906,-14.816,14.981,-19.951,47.931
48.0066,-17.614,17.781,-17.051,45.545
48.0226,-20.415,20.582,-14.062,43.067
48.0386,-23.217,23.386,-11.162,40.520
48.0546,-26.015,26.185,-8.174,38.017
48.0705,-28.819,28.988,-5.186,35.438
48.0866,-31.618,31.784,-2.197,32.841
48.1026,-34.419,34.587,0.879,30.198
48.1186,-37.221,37.392,3.867,27.532
48.1346,-40.021,40.193,6.855,24.948
48.1506,-42.819,42.992,9.844,22.280
48.1666,-45.626,45.797,12.920,19.562
48.1825,-48.425,48.595,15.908,16.827
48.1986,-51.225,51.392,18.896,14.249
48.2146,-54.027,54.197,21.973,11.528
48.2305,-56.822,56.987,24.961,8.704
48.2466,-58.905,59.018,28.564,5.895
48.2625,-59.992,60.104,32.168,3.165
48.2785,-60.802,60.925,34.717,0.410
48.2946,-61.475,61.584,37.266,-2.372
48.3106,-61.833,61.920,39.990,-5.134
48.3266,-61.843,61.926,42.891,-7.939
48.3425,-61.610,61.663,45.703,-10.719
48.3588,-61.019,61.108,48.604,-13.642
48.3746,-60.178,60.236,51.328,-16.191
48.3905,-59.008,59.072,54.141,-18.904
48.4066,-57.579,57.622,56.777,-21.639
48.4225,-55.856,55.878,59.502,-24.345
48.4385,-53.833,53.847,62.314,-26.954
48.4545,-51.510,51.521,64.863,-29.558
48.4706,-48.900,48.911,67.500,-32.201
48.4865,-46.075,46.121,70.225,-34.860
48.5025,-43.165,43.249,72.949,-37.579
48.5185,-40.278,40.327,75.498,-40.380
48.5345,-37.453,37.431,78.047,-43.256
48.5505,-34.629,34.577,80.596,-46.050
48.5665,-31.816,31.761,82.969,-48.865
48.5825,-29.014,28.958,85.342,-51.721
48.5985,-26.209,26.158,87.627,-54.532
48.6145,-23.408,23.361,89.912,-57.321
48.6305,-20.609,20.558,92.197,-60.140
48.6465,-17.807,17.761,94.395,-62.987
48.6625,-15.007,14.959,96.416,-65.772
48.6785,-12.204,12.153,98.438,-68.562
48.6945,-9.403,9.354,100.547,-71.402
48.7105,-6.604,6.555,102.480,-74.202
48.7266,-3.798,3.752,104.326,-76.986
48.7426,-0.998,0.955,106.172,-79.579
48.7585,1.800,-1.842,107.842,-82.101
48.7745,4.603,-4.642,109.600,-84.629
48.7905,7.405,-7.440,111.357,-87.017
48.8065,10.203,-10.240,112.852,-89.418
48.8225,13.005,-13.036,114.346,-91.720
48.8385,15.805,-15.835,115.752,-93.978
48.8545,18.609,-18.640,117.158,-96.145
48.8705,21.410,-21.436,118.389,-98.315
48.8865,24.209,-24.240,119.707,-100.379
48.9025,27.013,-27.043,120.938,-102.351
48.9185,29.814,-29.844,122.080,-104.322
48.9345,32.612,-32.644,123.047,-106.155
48.9505,35.417,-35.449,124.014,-107.962
48.9665,38.216,-38.249,124.893,-109.699
48.9825,41.013,-41.050,125.684,-111.334
48.9985,43.815,-43.849,126.475,-112.859
49.0145,46.616,-46.652,127.090,-114.374
49.0305,49.417,-49.455,127.617,-115.801
49.0465,51.937,-51.961,128.232,-117.128
49.0625,52.345,-52.331,128.848,-118.306
49.0785,51.324,-51.286,129.111,-119.477
49.0947,50.374,-50.342,129.287,-120.628
49.1105,49.538,-49.501,129.463,-121.487
49.1265,48.239,-48.190,129.551,-122.378
49.1425,46.460,-46.395,129.551,-123.189
49.1585,44.441,-44.370,129.639,-123.878
49.1745,42.213,-42.135,129.639,-124.509
49.1905,39.657,-39.574,129.639,-125.046
49.2065,36.836,-36.740,129.551,-125.490
49.2225,33.902,-33.803,129.463,-125.855
49.2385,31.021,-30.949,129.199,-126.142
49.2545,28.202,-28.121,128.760,-126.316
49.2705,25.382,-25.289,128.232,-126.461
49.2865,22.575,-22.477,127.705,-126.532
49.3025,19.767,-19.672,127.002,-126.536
49.3185,16.965,-16.867,126.299,-126.529
49.3345,14.166,-14.068,125.332,-126.438
49.3505,11.365,-11.265,124.453,-126.211
49.3665,8.566,-8.466,123.486,-125.944
49.3827,5.764,-5.665,122.432,-125.551
49.3985,2.959,-2.861,121.377,-125.101
49.4145,0.159,-0.059,120.059,-124.605
49.4305,-2.641,2.739,118.740,-124.026
49.4465,-5.444,5.541,117.422,-123.383
49.4625,-8.241,8.339,116.104,-122.725
49.4785,-11.043,11.138,114.697,-121.972
49.4945,-13.845,13.942,113.203,-121.095
49.5105,-16.645,16.742,111.621,-120.193
49.5265,-19.449,19.545,109.863,-119.225
49.5425,-22.247,22.343,108.105,-118.188
49.5585,-25.046,25.141,106.436,-117.139
49.5745,-27.849,27.945,104.590,-116.015
49.5905,-30.649,30.744,102.656,-114.822
49.6065,-33.450,33.545,100.811,-113.584
49.6225,-36.254,36.350,98.701,-112.306
49.6385,-39.055,39.149,96.680,-110.899
49.6544,-41.860,41.951,94.570,-109.506
49.6705,-44.660,44.754,92.285,-108.017
49.6865,-47.457,47.552,90.088,-106.478
49.7025,-50.262,50.354,87.803,-104.918
49.7185,-53.059,53.155,85.430,-103.266
49.7345,-55.860,55.954,83.145,-101.589
49.7505,-58.665,58.761,80.771,-99.841
49.7665,-61.463,61.556,78.223,-98.015
49.7825,-64.262,64.355,75.762,-96.187
49.7985,-67.065,67.159,73.213,-94.320
49.8144,-69.809,69.880,70.576,-92.360
49.8304,-71.605,71.626,67.148,-90.369
49.8464,-72.634,72.662,64.424,-88.343
49.8624,-73.481,73.519,62.139,-86.235
49.8784,-74.143,74.126,59.590,-84.116
49.8944,-74.451,74.441,56.953,-81.948
49.9104,-74.449,74.451,54.316,-79.719
49.9264,-74.202,74.172,51.592,-77.448
49.9424,-73.628,73.599,48.691,-75.175
49.9584,-72.733,72.698,45.967,-72.866
49.9744,-71.557,71.509,43.154,-70.439
49.9904,-70.107,70.152,40.342,-68.086
50.0064,-68.357,68.304,37.529,-65.619
50.0227,-66.307,66.244,34.717,-63.144
50.0384,-63.975,64.047,31.904,-60.626
50.0544,-61.354,61.272,28.916,-58.089
50.0704,-58.514,58.464,25.928,-55.516
50.0864,-55.589,55.549,23.994,-52.935
50.1024,-52.733,52.628,23.203,-50.364
50.1184,-49.908,49.957,23.027,-47.886
50.1344,-47.092,47.138,23.027,-45.491
50.1504,-44.285,44.330,23.027,-43.227
50.1664,-41.477,41.350,22.852,-41.083
50.1824,-38.679,38.553,22.588,-39.091
50.1984,-35.876,35.926,22.061,-37.273
50.2144,-33.070,32.950,21.445,-35.586
50.2304,-30.272,30.320,20.742,-34.006
50.2466,-27.468,27.343,19.951,-32.461
50.2624,-24.667,24.542,18.896,-31.030
50.2784,-21.867,21.739,17.930,-29.661
50.2944,-19.066,18.940,16.787,-28.323
50.3104,-16.266,16.138,15.732,-27.014
50.3264,-13.463,13.332,14.414,-25.722
50.3424,-10.659,10.704,13.008,-24.464
50.3584,-7.862,7.729,11.514,-23.145
50.3744,-5.059,4.927,10.020,-21.845
50.3904,-2.257,2.304,8.350,-20.548
50.4066,0.541,-0.668,6.680,-19.220
50.4224,3.345,-3.468,5.010,-17.876
